EVENTID,TYPE,AUTHOR,DATE,TIME,LAT,LON,DEPTH,DEPFIX,AUTHOR,TYPE,MAG,Extra_0,Extra_1,Extra_2,Extra_3,Extra_4,Extra_5,Extra_6,Extra_7,Extra_8,Extra_9,Extra_10,Extra_11,Extra_12,Extra_13,Extra_14,Extra_15,Extra_16,Extra_17,Extra_18,Extra_19,Extra_20,Extra_21,Extra_22,Extra_23,Extra_24,Extra_25,Extra_26,Extra_27,Extra_28,Extra_29,Extra_30,Extra_31,Extra_32,Extra_33,Extra_34,Extra_35,Extra_36,Extra_37,Extra_38,Extra_39,Extra_40,Extra_41,Extra_42,Extra_43,Extra_44,Extra_45,Extra_46,Extra_47,Extra_48,Extra_49,Extra_50,Extra_51,Extra_52,Extra_53,Extra_54,Extra_55,Extra_56,Extra_57,Extra_58,Extra_59,Extra_60,Extra_61,Extra_62,Extra_63,Extra_64,Extra_65,Extra_66,Extra_67,Extra_68,Extra_69,Extra_70,Extra_71,Extra_72,Extra_73,Extra_74,Extra_75,Extra_76,Extra_77,Extra_78,Extra_79,Extra_80,Extra_81,Extra_82,Extra_83,Extra_84,Extra_85,Extra_86,Extra_87,Extra_88,Extra_89,Extra_90,Extra_91,Extra_92,Extra_93,Extra_94,Extra_95,Extra_96,Extra_97,Extra_98,Extra_99,Extra_100,Extra_101,Extra_102,Extra_103,Extra_104,Extra_105,Extra_106,Extra_107,Extra_108,Extra_109,Extra_110
   717261,ke  ,ISC      ,30-03-1976,06:48:13.78, 24.3149,  94.0278,75.0,TRUE  ,ISC      ,mb    ,4.4,NEIS     ,mb    , 4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
   715076,ke  ,ISC      ,04-04-1976,22:28:26.14, 25.2033,  96.7330,22.5,      ,ISC      ,mb    ,4.8,MOS      ,MB    , 5.0,MOS      ,MS    , 5.1,NEIS     ,mb    , 4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
   715124,ke  ,ISC      ,05-04-1976,21:23:31.97, 21.7810,  95.1254,35.0,TRUE  ,ISC      ,mb    ,4.9,MOS      ,MB    , 5.2,NEIS     ,mb    , 4.8,NEIS     ,MSZ   , 5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
   713430,ke  ,ISC      ,04-05-1976,06:01:33.87, 27.0050,  99.6598,35.0,TRUE  ,ISC      ,mb    ,4.6,NEIS     ,mb    , 4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
   714097,ke  ,ISC      ,15-05-1976,08:11:52.65, 17.8638,  95.4211,35.0,TRUE  ,ISC      ,mb    ,4.8,NEIS     ,mb    , 4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
   714563,ke  ,ISC      ,25-05-1976,04:48:44.41, 25.1360,  95.3045,113.6,      ,ISC      ,mb    ,4.6,MOS      ,MB    , 5.0,NEIS     ,mb    , 4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
   714806,ke  ,ISC      ,29-05-1976,11:58:19.00, 24.3325,  98.9382,7.0,TRUE  ,ISC      ,mb    ,4.9,NEIS     ,mb    , 4.9,MOS      ,MB    , 5.2,MOS      ,MS    , 5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
   714808,de  ,ISC      ,29-05-1976,12:23:20.20, 24.4940,  98.9643,4.3,      ,ISC      ,mb    ,6.0,ISC      ,MS    , 7.0,NEIS     ,mb    , 6.1,NEIS     ,MSZ   , 6.9,BRK;NEIS ,M     , 6.9,BRK      ,UK    , 6.9,B&D      ,UK    , 7.5,MOS      ,MB    , 6.3,MOS      ,MS    , 6.7,GCMT     ,MW    , 6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
   714811,de  ,ISC      ,29-05-1976,14:00:22.13, 24.5416,  98.7231,8.0,      ,ISC      ,mb    ,6.0,ISC      ,MS    , 6.9,MOS      ,MB    , 6.1,MOS      ,MS    , 6.9,NEIS     ,mb    , 6.0,NEIS     ,MSZ   , 7.0,PAS;NEIS ,M     , 6.9,PAS      ,UK    , 6.9,B&D      ,UK    , 7.3,GCMT     ,MW    , 6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
   714813,ke  ,ISC      ,29-05-1976,14:31:45.97, 24.4387,  98.8651,7.0,TRUE  ,ISC      ,mb    ,5.0,NEIS     ,mb    , 4.9,MOS      ,MB    , 5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
   714814,ke  ,ISC      ,29-05-1976,14:52:54.26, 24.3046,  98.8700,7.0,TRUE  ,NEIS     ,mb    ,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
   714821,ke  ,ISC      ,29-05-1976,17:08:54.88, 24.4588,  98.7454,7.0,TRUE  ,NEIS     ,mb    ,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
   714822,ke  ,ISC      ,29-05-1976,19:36:54.68, 24.4745,  98.9140,10.0,TRUE  ,ISC      ,mb    ,5.2,NEIS     ,mb    , 5.2,MOS      ,mb    , 5.7,MOS      ,MS    , 5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
   714831,ke  ,ISC      ,29-05-1976,23:31:20.14, 24.4404,  98.8618,7.0,TRUE  ,NEIS     ,mb    ,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
   714833,ke  ,ISC      ,30-05-1976,00:39:51.68, 24.5544,  98.5466,7.0,TRUE  ,NEIS     ,mb    ,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
   714844,ke  ,ISC      ,30-05-1976,04:18:42.76, 24.4129,  98.8060,7.0,TRUE  ,ISC      ,mb    ,5.1,NEIS     ,mb    , 5.1,MOS      ,MB    , 5.4,MOS      ,MS    , 5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
   714876,ke  ,ISC      ,30-05-1976,22:31:31.94, 24.5810,  98.9153,7.4,      ,ISC      ,mb    ,4.9,MOS      ,MB    , 5.2,MOS      ,MS    , 4.7,NEIS     ,mb    , 4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
   714889,ke  ,ISC      ,31-05-1976,05:08:29.08, 24.2993,  98.7480,4.7,      ,ISC      ,mb    ,5.7,ISC      ,MS    , 6.2,NEIS     ,mb    , 5.5,NEIS     ,MSZ   , 6.2,MOS      ,MB    , 5.5,MOS      ,MS    , 6.2,GCMT     ,MW    , 6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
   714906,ke  ,ISC      ,31-05-1976,18:35:05.00, 24.2599,  98.7299,9.3,      ,ISC      ,mb    ,5.3,ISC      ,MS    , 5.5,NEIS     ,mb    , 5.2,NEIS     ,MSZ   , 5.5,MOS      ,MB    , 5.8,MOS      ,MS    , 5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
   711968,ke  ,ISC      ,01-06-1976,10:59:00.73, 26.1974,  96.1751,41.0,      ,ISC      ,mb    ,4.8,MOS      ,MB    , 5.0,NEIS     ,mb    , 4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
   712072,ke  ,ISC      ,03-06-1976,18:05:16.75, 24.2849,  98.8085,35.0,TRUE  ,ISC      ,mb    ,4.9,MOS      ,MB    , 5.2,NEIS     ,mb    , 4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
   712147,ke  ,ISC      ,05-06-1976,10:46:11.99, 26.2229,  96.2291,41.0,TRUE  ,ISC      ,mb    ,4.3,NEIS     ,mb    , 4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
   712324,ke  ,ISC      ,08-06-1976,23:14:33.71, 24.1985,  98.7650,35.0,TRUE  ,ISC      ,mb    ,4.6,MOS      ,MB    , 5.2,MOS      ,MS    , 5.1,NEIS     ,mb    , 4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
   712326,ke  ,ISC      ,09-06-1976,00:20:39.46, 24.9068,  98.8564,13.1,      ,ISC      ,mb    ,5.8,ISC      ,MS    , 6.0,MOS      ,MB    , 6.0,MOS      ,MS    , 5.9,EVBIB    ,MW    , 5.5,NEIS     ,mb    , 5.7,NEIS     ,MSZ   , 5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
   712360,ke  ,ISC      ,09-06-1976,17:40:29.35, 24.7246,  98.6501,6.0,TRUE  ,MOS      ,MB    ,4.9,NEIS     ,mb    , 4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
   712847,ke  ,ISC      ,20-06-1976,02:33:06.51, 24.4595,  98.6365,6.0,TRUE  ,ISC      ,mb    ,4.6,MOS      ,MB    , 5.1,MOS      ,MS    , 5.1,NEIS     ,mb    , 4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
   712875,ke  ,ISC      ,20-06-1976,15:28:03.07, 24.7216,  98.6498,6.0,TRUE  ,NEIS     ,mb    ,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
   713327,ke  ,ISC      ,30-06-1976,23:15:18.48, 22.7870,  94.5257,105.0,TRUE  ,NEIS     ,mb    ,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
   710697,ke  ,ISC      ,03-07-1976,16:33:22.17, 24.1481,  98.7682,12.4,      ,ISC      ,mb    ,5.2,ISC      ,MS    , 5.5,MOS      ,mb    , 5.4,MOS      ,MS    , 5.5,NEIS     ,mb    , 5.3,NEIS     ,MSZ   , 5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
   711111,ke  ,ISC      ,13-07-1976,07:28:35.62, 24.6306,  99.0744,7.0,TRUE  ,ISC      ,mb    ,4.6,NEIS     ,mb    , 4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
   711468,ke  ,ISC      ,21-07-1976,15:10:48.13, 24.7334,  98.6631,12.8,      ,ISC      ,mb    ,5.9,ISC      ,MS    , 6.4,NEIS     ,mb    , 5.8,NEIS     ,MSZ   , 6.3,MOS      ,MB    , 6.0,MOS      ,MS    , 6.4,GCMT     ,MW    , 6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
   711490,ke  ,ISC      ,22-07-1976,04:26:16.35, 24.1099,  99.0964,10.0,TRUE  ,MOS      ,MB    ,5.0,MOS      ,MS    , 4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
   711530,ke  ,ISC      ,23-07-1976,01:43:58.14, 24.8753,  98.5349,10.3,      ,ISC      ,mb    ,5.1,NEIS     ,mb    , 5.0,NEIS     ,MSZ   , 4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
   709366,ke  ,ISC      ,01-08-1976,18:02:18.45, 24.8516,  98.8292,15.0,TRUE  ,NEIS     ,mb    ,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
   709418,ke  ,ISC      ,03-08-1976,09:44:34.70, 14.7010,  95.3077,35.0,TRUE  ,NEIS     ,mb    ,4.3,MOS      ,MB    , 5.0,MOS      ,MS    , 5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
   709467,ke  ,ISC      ,04-08-1976,09:27:59.46, 24.7636,  98.8938,7.0,TRUE  ,NEIS     ,mb    ,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
   709502,ke  ,ISC      ,05-08-1976,10:24:13.68, 28.1838,  92.2767,35.0,TRUE  ,ISC      ,mb    ,4.8,MOS      ,MB    , 4.8,NEIS     ,mb    , 4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
   709746,ke  ,ISC      ,12-08-1976,23:26:48.18, 26.6723,  97.1492,26.6,      ,ISC      ,mb    ,6.4,ISC      ,MS    , 6.1,MOS      ,MB    , 6.4,MOS      ,MS    , 6.1,NEIS     ,mb    , 6.4,NEIS     ,MSZ   , 6.1,GCMT     ,MW    , 5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
   708995,ke  ,ISC      ,24-09-1976,00:09:50.38, 24.0469,  94.7729,115.0,TRUE  ,ISC      ,mb    ,4.8,MOS      ,MB    , 4.8,NEIS     ,mb    , 4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
   709274,ke  ,ISC      ,29-09-1976,15:24:48.92, 17.4146,  94.0556,28.0,TRUE  ,ISC      ,mb    ,4.8,NEIS     ,mb    , 3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
   707084,ke  ,ISC      ,12-10-1976,15:19:32.84, 24.5125,  98.8529,11.3,      ,ISC      ,mb    ,5.0,MOS      ,MB    , 5.4,MOS      ,MS    , 5.4,NEIS     ,mb    , 5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
   707208,ke  ,ISC      ,16-10-1976,07:12:24.17, 21.6353, 100.0435,10.0,TRUE  ,ISC      ,mb    ,4.7,NEIS     ,mb    , 4.8,MOS      ,MB    , 5.0,MOS      ,MS    , 5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
   707810,ke  ,ISC      ,31-10-1976,18:36:23.23, 26.1838,  96.6794,10.0,TRUE  ,ISC      ,mb    ,4.8,NEIS     ,mb    , 4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
   705461,ke  ,ISC      ,03-11-1976,05:41:08.37, 24.8828,  99.3488,35.0,TRUE  ,ISC      ,mb    ,4.8,MOS      ,MB    , 5.0,MOS      ,MS    , 5.0,NEIS     ,mb    , 4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
   705583,ke  ,ISC      ,06-11-1976,04:43:57.47, 26.3843,  96.1938,88.0,TRUE  ,NEIS     ,mb    ,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
   705744,ke  ,ISC      ,10-11-1976,02:35:50.46, 26.6600,  96.8442,15.0,TRUE  ,ISC      ,mb    ,4.0,NEIS     ,mb    , 4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
   704422,ke  ,ISC      ,06-12-1976,16:13:14.32, 24.1059,  94.0754,100.0,TRUE  ,ISC      ,mb    ,4.8,NEIS     ,mb    , 4.7,MOS      ,MB    , 4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
   704475,ke  ,ISC      ,08-12-1976,07:49:32.20, 24.6693,  99.2514,35.0,TRUE  ,ISC      ,mb    ,4.6,NEIS     ,mb    , 4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
   704733,ke  ,ISC      ,15-12-1976,04:35:15.15, 23.0456,  94.5042,112.8,      ,ISC      ,mb    ,4.9,MOS      ,MB    , 5.2,NEIS     ,mb    , 5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
   704812,ke  ,ISC      ,17-12-1976,10:21:47.15, 27.6393,  92.3772,18.0,TRUE  ,NEIS     ,mb    ,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
   705120,ke  ,ISC      ,25-12-1976,01:07:09.93, 26.1176,  95.0635,46.8,      ,ISC      ,mb    ,4.9,MOS      ,MB    , 4.9,NEIS     ,mb    , 4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
   703177,ke  ,ISC      ,05-01-1977,14:10:56.48, 25.5600,  95.0502,80.9,      ,ISC      ,mb    ,4.7,MOS      ,MB    , 5.0,MOS      ,MS    , 5.1,NEIS     ,mb    , 4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
   703268,ke  ,ISC      ,07-01-1977,21:02:52.65, 24.3163,  98.4869,6.0,TRUE  ,ISC      ,mb    ,4.7,MOS      ,MB    , 4.9,NEIS     ,mb    , 4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
   703932,ke  ,ISC      ,25-01-1977,02:05:52.71, 17.3546,  94.1240,12.7,      ,ISC      ,mb    ,4.8,NEIS     ,mb    , 4.8,MOS      ,MB    , 4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
   704083,ke  ,ISC      ,29-01-1977,05:10:51.17, 15.0504,  96.4467,14.7,      ,ISC      ,mb    ,4.9,MOS      ,MB    , 5.3,MOS      ,MS    , 4.9,NEIS     ,mb    , 4.9,NEIS     ,MSZ   , 4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
   702044,ke  ,ISC      ,03-02-1977,10:49:14.81, 25.9339,  96.4341,10.0,TRUE  ,NEIS     ,mb    ,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
   702116,ke  ,ISC      ,05-02-1977,18:41:38.33, 25.5961,  96.3583,25.0,TRUE  ,ISC      ,mb    ,4.4,MOS      ,MB    , 4.7,NEIS     ,mb    , 4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
   702153,ke  ,ISC      ,06-02-1977,16:53:57.95, 24.1995,  92.6943,30.5,      ,ISC      ,mb    ,4.9,MOS      ,MB    , 4.9,NEIS     ,mb    , 4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
   702798,ke  ,ISC      ,24-02-1977,18:13:16.36, 26.1209,  96.4516,35.0,TRUE  ,ISC      ,mb    ,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
   701193,ke  ,ISC      ,16-03-1977,23:55:03.10, 25.8036,  99.7415,35.0,TRUE  ,ISC      ,mb    ,4.9,MOS      ,MB    , 5.3,MOS      ,MS    , 5.1,NEIS     ,mb    , 5.1,NEIS     ,MSZ   , 4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
   701194,ke  ,ISC      ,16-03-1977,23:57:36.23, 25.6590,  99.8420,35.0,TRUE  ,ISC      ,mb    ,5.1,NEIS     ,mb    , 5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
   698421,de  ,ISC      ,12-05-1977,12:20:02.75, 21.6807,  92.9285,43.3,      ,ISC      ,mb    ,5.4,ISC      ,MS    , 5.8,MOS      ,MB    , 6.0,MOS      ,MS    , 5.7,NEIS     ,mb    , 5.4,NEIS     ,MSZ   , 5.7,GCMT     ,MW    , 5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
   697943,ke  ,ISC      ,30-06-1977,14:48:59.07, 26.9627,  97.1013,28.0,TRUE  ,ISC      ,mb    ,5.0,MOS      ,MB    , 4.8,NEIS     ,mb    , 4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
   695555,ke  ,ISC      ,05-07-1977,05:53:45.49, 27.3592,  97.3441,35.0,TRUE  ,NEIS     ,mb    ,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
